	23.0
oaf	1.0
oak	5.0
object	1.0
objects	1.0
observed	1.0
obvious	4.0
obviously	13.0
occasions	2.0
occurred	1.0
oclock	12.0
odd	13.0
oddball	1.0
oddly	2.0
oddment	1.0
of	1259.0
off	201.0
offended	2.0
offered	4.0
offhand	1.0
office	5.0
often	8.0
oh	68.0
oiled	1.0
okay	5.0
old	57.0
older	6.0
oldest	3.0
oldfashioned	1.0
oliver	4.0
olivers	1.0
ollivander	18.0
ollivanders	3.0
omen	1.0
on	636.0
once	74.0
one	255.0
ones	13.0
only	111.0
onto	38.0
onward	2.0
ooh	1.0
oooooh	1.0
oooooooh	1.0
open	57.0
opened	19.0
opening	1.0
opera	1.0
opinion	5.0
opposite	9.0
or	109.0
orange	4.0
order	4.0
ordered	3.0
orders	2.0
ordinary	9.0
ornate	1.0
other	90.0
others	15.0
otherwise	1.0
ouch	3.0
ought	4.0
oughta	1.0
ounce	2.0
our	41.0
ours	4.0
ourselves	4.0
out	372.0
outlawed	1.0
outlines	1.0
outofbounds	2.0
outrage	1.0
outside	36.0
outskirts	1.0
outstanding	2.0
outstretched	1.0
outta	10.0
over	171.0
overcoat	4.0
overgrown	1.0
overhead	6.0
overheard	1.0
overhearing	1.0
overshadowed	1.0
overtake	2.0
overtaking	1.0
overtook	1.0
owe	1.0
owl	43.0
owlery	4.0
owlfree	1.0
owls	23.0
own	33.0
owned	4.0
owner	1.0
owners	2.0
oy	3.0
oyt	2.0
p	3.0
paced	2.0
paces	2.0
pacing	1.0
pack	6.0
package	13.0
packages	4.0
packed	7.0
packing	2.0
paddington	1.0
page	2.0
pages	1.0
paid	3.0
pain	17.0
painful	3.0
painfully	2.0
pains	1.0
paint	1.0
painted	1.0
painting	1.0
pair	16.0
pairs	4.0
paisley	1.0
pajamas	2.0
palace	1.0
pale	20.0
paler	1.0
palms	1.0
palomino	1.0
pan	1.0
panels	1.0
panic	5.0
panicked	1.0
panicking	1.0
pansy	1.0
panted	6.0
panting	1.0
paper	13.0
papers	2.0
paracelsus	1.0
paraded	1.0
parcel	9.0
parchment	9.0
parents	24.0
parked	1.0
parking	3.0
parkinson	2.0
parks	1.0
parrot	1.0
part	4.0
parted	2.0
particularly	7.0
parties	2.0
partner	3.0
parts	1.0
party	2.0
parvati	4.0
pass	4.0
passage	4.0
passages	1.0
passageway	8.0
passageways	2.0
passed	24.0
passersby	2.0
passes	2.0
passing	7.0
password	2.0
passwords	1.0
past	43.0
pasties	3.0
pasty	3.0
patch	2.0
patched	1.0
patchwork	1.0
pate	1.0
path	12.0
patient	1.0
patil	6.0
patrolled	1.0
patted	2.0
pattern	1.0
patting	3.0
pause	3.0
paused	2.0
pavement	1.0
paving	1.0
pawed	2.0
pawn	1.0
paws	2.0
pay	5.0
payin	1.0
paying	1.0
peabrain	1.0
peace	2.0
peaceful	1.0
pearlywhite	2.0
peas	4.0
pebbles	1.0
pecked	1.0
peculiar	4.0
peeling	2.0
peered	7.0
peering	7.0
peeves	32.0
peevess	1.0
peevsie	1.0
pellets	1.0
pelt	1.0
pelted	1.0
pelting	2.0
pelts	1.0
penalty	3.0
pence	1.0
people	92.0
peoples	5.0
pep	1.0
pepper	1.0
peppermint	3.0
peppermints	1.0
percent	1.0
perched	4.0
percy	36.0
percyd	1.0
percys	2.0
perenelle	2.0
perfect	6.0
perfectly	5.0
perform	1.0
performed	2.0
perhaps	18.0
perks	1.0
person	8.0
personal	1.0
personally	1.0
persuade	2.0
petrificus	1.0
petrified	4.0
petunia	57.0
pewter	3.0
pheasants	1.0
phials	1.0
phoenix	4.0
phoenixes	1.0
phone	1.0
phoning	1.0
photographs	5.0
photos	2.0
phyllida	1.0
pick	3.0
picked	16.0
picking	2.0
pickled	1.0
pickmeup	1.0
picture	2.0
pictures	1.0
pie	3.0
piece	9.0
pieces	9.0
pier	1.0
pierced	1.0
piercing	4.0
piers	15.0
pies	1.0
pig	8.0
pigs	1.0
pigtails	1.0
pile	13.0
piled	7.0
piles	2.0
pillow	3.0
pin	2.0
pince	3.0
pinched	1.0
pineapple	1.0
ping	1.0
pink	13.0
pinkfaced	1.0
pinned	6.0
pinning	1.0
pinpricks	1.0
pipe	4.0
piped	1.0
pitch	1.0
pitchblack	1.0
pity	1.0
place	34.0
placed	1.0
places	4.0
plain	3.0
plainly	2.0
plan	4.0
planets	6.0
planned	1.0
plant	10.0
plants	1.0
plastic	5.0
plate	4.0
plates	6.0
platform	20.0
platforms	6.0
platters	1.0
play	18.0
played	3.0
player	4.0
players	7.0
playfully	1.0
playin	1.0
playing	14.0
plays	1.0
pleaded	1.0
please	23.0
pleased	19.0
pleasure	1.0
plenty	1.0
pliable	1.0
plotting	1.0
plowed	1.0
plump	4.0
plunged	3.0
pocket	17.0
pocketed	1.0
pockets	10.0
pocuss	1.0
point	14.0
pointed	21.0
pointing	18.0
points	44.0
pointy	1.0
poison	3.0
poisonous	2.0
poisons	1.0
poke	1.0
poked	3.0
poker	2.0
poking	4.0
poles	1.0
polite	2.0
politely	1.0
politer	1.0
polkiss	2.0
poltergeist	2.0
pomfrey	12.0
pomfreys	1.0
pomftey	1.0
pompously	1.0
poor	8.0
poorer	1.0
pop	5.0
popkin	1.0
popped	2.0
popular	1.0
porcupine	1.0
pork	1.0
porridge	2.0
portrait	14.0
portraits	2.0
positions	1.0
positive	1.0
positively	1.0
possession	6.0
possible	12.0
possibly	5.0
post	2.0
postage	2.0
postcard	3.0
poster	1.0
postman	1.0
posts	6.0
potato	1.0
potatoes	4.0
potion	9.0
potionmaking	1.0
potions	15.0
potter	95.0
potters	18.0
pouch	1.0
pounced	1.0
pound	2.0
pounding	2.0
poured	1.0
pouring	1.0
powdered	3.0
powders	1.0
power	10.0
powerful	12.0
powers	3.0
ppick	1.0
pplaces	1.0
pppetunia	1.0
pppoor	1.0
pppotter	2.0
pprofessor	1.0
practical	1.0
practice	13.0
practicing	3.0
praying	1.0
precious	2.0
precisely	1.0
prefect	10.0
prefects	6.0
prefer	1.0
prepared	2.0
present	5.0
presenting	1.0
presents	10.0
president	2.0
press	1.0
pressed	7.0
pressure	1.0
pretend	4.0
pretended	3.0
pretending	5.0
pretty	5.0
prevent	1.0
prewetts	1.0
price	1.0
prickle	1.0
prickled	2.0
prince	1.0
private	3.0
privately	2.0
privet	16.0
probably	11.0
problem	4.0
problems	4.0
processor	1.0
prodded	2.0
prodding	1.0
produced	1.0
produces	1.0
professor	180.0
profit	1.0
program	1.0
programs	1.0
promise	2.0
promised	3.0
promisin	1.0
promptly	1.0
proof	2.0
proper	5.0
properly	7.0
prophet	3.0
propped	1.0
protect	4.0
protected	2.0
protecting	1.0
protection	2.0
protective	1.0
proud	7.0
proudest	1.0
proudly	3.0
prove	1.0
proving	1.0
provoked	1.0
prowling	1.0
prune	1.0
ptolemy	1.0
pub	3.0
public	2.0
pucey	3.0
puddin	1.0
pudding	2.0
puddings	1.0
puff	1.0
puffed	1.0
puffing	3.0
pull	12.0
pulled	51.0
pulling	10.0
pumpkin	4.0
pumpkins	1.0
punch	1.0
punched	1.0
punching	3.0
puncture	1.0
punctures	1.0
punished	4.0
punishing	1.0
punishment	2.0
punishments	1.0
pupils	2.0
puppet	1.0
pure	3.0
purple	13.0
purplefaced	1.0
purpose	5.0
pursed	1.0
push	2.0
pushed	16.0
pushing	3.0
put	58.0
putouter	3.0
puts	2.0
putted	1.0
putting	5.0
puzzle	1.0
puzzlement	1.0
pythons	1.0
quaffle	19.0
quailed	1.0
quarter	1.0
quaver	1.0
queasy	1.0
queen	4.0
quentin	1.0
question	10.0
questions	14.0
quick	8.0
quicker	4.0
quickly	44.0
quickwitted	1.0
quidditch	60.0
quiet	13.0
quietly	14.0
quill	4.0
quills	7.0
quilt	1.0
quirrell	90.0
quirrells	22.0
quirtell	1.0
quite	36.0
quiver	3.0
quivered	2.0
quivering	4.0
quiz	1.0
rabbit	3.0
rabbitin	1.0
racing	11.0
racket	2.0
radish	1.0
rage	4.0
raged	1.0
ragged	1.0
rags	1.0
railview	1.0
railway	1.0
rain	4.0
rainbow	1.0
raise	2.0
raised	19.0
raising	3.0
raisins	1.0
rammed	1.0
ran	19.0
random	1.0
rang	6.0
ranting	1.0
rapidly	1.0
rapped	2.0
rapping	1.0
rare	4.0
rarely	1.0
raspberry	1.0
rasping	1.0
rat	6.0
rather	22.0
rations	2.0
rats	4.0
rattle	1.0
rattled	4.0
rattling	4.0
ravenclaw	10.0
ravenclaws	2.0
ravine	1.0
raw	1.0
ray	2.0
re	1.0
reach	3.0
reached	37.0
reaching	3.0
read	42.0
readin	1.0
reading	5.0
ready	16.0
real	12.0
realize	10.0
realized	17.0
realizing	4.0
really	73.0
rear	2.0
reared	1.0
reason	22.0
reasonably	1.0
reasons	2.0
rebellions	1.0
receive	1.0
received	4.0
receiver	1.0
recent	4.0
recited	1.0
reciting	1.0
reckon	6.0
reckons	3.0
recognize	3.0
recognized	4.0
record	3.0
recorded	1.0
red	26.0
redder	2.0
reddish	1.0
redhaired	2.0
redheaded	2.0
reeled	1.0
ref	1.0
referee	3.0
refereed	1.0
refereeing	3.0
referees	1.0
reflected	4.0
reflection	8.0
reflections	2.0
refuse	3.0
refused	1.0
refusing	1.0
rejoice	1.0
related	1.0
relation	1.0
relatives	1.0
relax	3.0
relaxed	1.0
relief	9.0
relieved	6.0
reliving	1.0
remains	1.0
remarkably	1.0
remember	39.0
remembered	10.0
remembering	2.0
remembers	3.0
remembrall	8.0
remind	1.0
reminded	10.0
reminding	1.0
reminds	3.0
remorse	1.0
remote	2.0
removed	1.0
repair	1.0
repaired	1.0
repeated	6.0
replaced	1.0
replacing	1.0
replied	1.0
reply	1.0
report	4.0
reported	1.0
reports	1.0
reptile	3.0
require	1.0
rescued	1.0
reserve	2.0
resident	1.0
resign	2.0
resist	1.0
resolution	1.0
respect	1.0
responsible	1.0
rest	25.0
restaurant	1.0
restaurants	2.0
rested	1.0
resting	1.0
restless	1.0
restricted	6.0
results	4.0
retracing	1.0
return	6.0
returned	3.0
reveal	2.0
revenge	1.0
revenges	1.0
revolting	2.0
reward	1.0
ribbon	1.0
ribs	3.0
rice	1.0
rich	2.0
rickety	1.0
rid	6.0
ride	2.0
riders	1.0
ridgeback	4.0
ridgebacks	1.0
ridiculous	2.0
riding	1.0
riffraff	1.0
rifle	2.0
rigged	1.0
right	125.0
righthand	1.0
righthanded	1.0
rigid	1.0
ring	1.0
ringing	1.0
rip	2.0
ripped	4.0
ripping	2.0
rippled	1.0
rise	3.0
rising	3.0
risk	3.0
risks	1.0
risky	1.0
rivers	1.0
road	7.0
roaming	1.0
roar	3.0
roared	4.0
roaring	3.0
roars	1.0
roast	5.0
rob	5.0
robe	3.0
robes	26.0
rock	11.0
rocker	2.0
rocket	1.0
rocketed	1.0
rocks	1.0
roll	7.0
rolled	11.0
rolling	2.0
rolls	2.0
romania	5.0
ron	410.0
ronald	3.0
ronan	20.0
ronnie	1.0
ronniekins	1.0
rons	19.0
roof	4.0
room	90.0
rooms	2.0
root	2.0
rooted	2.0
rooting	1.0
roots	2.0
rope	1.0
ropes	5.0
rose	11.0
rot	1.0
rotted	1.0
roughly	4.0
round	23.0
rounded	4.0
roundfaced	2.0
route	1.0
row	10.0
rowboat	1.0
rows	3.0
rub	1.0
rubbed	1.0
rubber	1.0
rubbing	3.0
rubbish	7.0
rubeus	3.0
rubies	1.0
ruddy	3.0
rude	4.0
ruefully	1.0
ruff	3.0
ruffled	3.0
ruffledlooking	1.0
rugs	1.0
ruined	3.0
ruins	1.0
rule	6.0
rulebreaking	1.0
rules	9.0
rumbled	1.0
rumbling	3.0
rummaged	1.0
rummaging	2.0
rumor	1.0
rumors	3.0
run	19.0
runnin	1.0
running	14.0
rush	2.0
rushed	8.0
rustling	4.0
s	4.0
sacked	2.0
sacrifices	1.0
sad	3.0
sadly	3.0
sadness	1.0
safe	19.0
safely	7.0
safest	2.0
safety	1.0
sagged	2.0
sahara	1.0
said	794.0
sailed	2.0
saintly	1.0
saints	1.0
saliva	1.0
sallow	1.0
sallyanne	1.0
same	37.0
sandwich	1.0
sandwiches	5.0
sandy	1.0
sandyhaired	2.0
sank	5.0
sapphires	1.0
sardine	1.0
sat	45.0
saturday	7.0
sauce	1.0
sausage	3.0
sausages	6.0
savage	1.0
savaging	1.0
save	10.0
saved	5.0
saving	1.0
saw	63.0
say	75.0
sayin	3.0
saying	44.0
says	12.0
sc	1.0
scabbers	13.0
scabbets	1.0
scabby	1.0
scales	3.0
scamander	1.0
scandal	1.0
scar	17.0
scared	12.0
scaredlooking	2.0
scarlet	6.0
scars	2.0
scattering	2.0
scene	1.0
scented	1.0
schedules	2.0
school	66.0
schooland	1.0
schools	2.0
science	1.0
scissors	1.0
scoop	1.0
scooping	1.0
scooted	1.0
score	5.0
scored	2.0
scoring	1.0
scotch	1.0
scowl	1.0
scowling	2.0
scrabbling	1.0
scrambled	5.0
scrambling	2.0
scraped	1.0
scraping	3.0
scratch	1.0
scratching	3.0
scratchy	1.0
scrawl	1.0
scrawled	1.0
scrawny	2.0
scream	3.0
screamed	13.0
screaming	4.0
screams	2.0
screech	3.0
screeched	2.0
screwed	2.0
scribbled	3.0
scribbling	1.0
scroll	1.0
scruff	1.0
scruffs	1.0
scudding	1.0
scuffles	1.0
scurried	1.0
scurrying	1.0
scuse	1.0
scuttled	2.0
sea	8.0
seal	1.0
seamus	18.0
seamuss	2.0
search	4.0
searched	2.0
searching	1.0
seared	1.0
season	1.0
seat	18.0
seating	1.0
seats	7.0
seaweed	1.0
sec	1.0
second	43.0
secondary	1.0
seconds	16.0
secret	15.0
secretary	1.0
secretly	1.0
secrets	1.0
section	6.0
security	2.0
see	180.0
seeing	4.0
seek	2.0
seeker	13.0
seekers	4.0
seem	16.0
seemed	72.0
seeming	1.0
seems	8.0
seen	53.0
seeping	1.0
sees	1.0
seize	3.0
seized	13.0
seizing	1.0
selfish	1.0
selfprotection	1.0
selfstirring	2.0
sell	1.0
selling	2.0
send	21.0
sending	2.0
sense	4.0
senses	2.0
sensible	1.0
sent	17.0
separated	1.0
separately	1.0
separating	1.0
september	4.0
serious	4.0
seriously	2.0
serpent	2.0
servant	2.0
served	1.0
service	1.0
session	2.0
set	26.0
sets	1.0
setting	3.0
settled	1.0
settling	1.0
seven	22.0
seventeen	3.0
seventh	2.0
seventy	2.0
seventytwo	1.0
several	13.0
severelooking	1.0
severus	5.0
shabby	2.0
shack	2.0
shade	1.0
shadow	3.0
shadows	7.0
shadowy	2.0
shaggy	2.0
shake	7.0
shakeem	1.0
shaken	3.0
shakily	2.0
shaking	13.0
shall	7.0
shallows	1.0
shame	4.0
shant	1.0
shape	3.0
shaped	3.0
shapeless	1.0
shapes	1.0
share	5.0
shared	2.0
sharing	2.0
sharp	11.0
sharper	1.0
sharply	7.0
shaves	1.0
she	229.0
sheared	1.0
shed	13.0
sheep	1.0
sheer	1.0
sheet	1.0
sheets	5.0
shelf	3.0
shell	3.0
shelling	1.0
shelves	6.0
sherry	1.0
shes	8.0
shhh	1.0
shhhh	2.0
shields	1.0
shifty	1.0
shimmering	1.0
shinin	1.0
shining	2.0
shiny	4.0
shivered	6.0
shivering	1.0
shock	11.0
shocked	7.0
shoes	2.0
shone	4.0
shoo	1.0
shook	18.0
shoot	2.0
shooting	6.0
shop	16.0
shopping	2.0
shops	7.0
shore	1.0
short	5.0
shortcut	1.0
shortcuts	1.0
shorter	1.0
shortly	4.0
shot	11.0
should	43.0
shoulda	1.0
shoulder	15.0
shoulders	7.0
shouldn	1.0
shouldnt	10.0
shouldnta	2.0
shouldve	1.0
shout	4.0
shouted	29.0
shoutin	1.0
shouting	3.0
shouts	1.0
shove	1.0
shoved	1.0
shoveling	1.0
show	13.0
showed	16.0
showers	1.0
showing	7.0
shown	3.0
shows	8.0
shrank	3.0
shredded	1.0
shriek	2.0
shrieked	5.0
shrieking	1.0
shrieks	2.0
shrill	1.0
shrilly	1.0
shrink	1.0
shrinking	1.0
shriveled	2.0
shrunk	1.0
shuddered	3.0
shuffled	4.0
shuffling	2.0
shut	23.0
shutting	2.0
sick	7.0
sickening	2.0
sickle	2.0
sickles	3.0
side	34.0
sides	3.0
sideways	4.0
sidled	2.0
sigh	3.0
sighed	8.0
sight	25.0
sightings	1.0
sign	17.0
signature	1.0
signed	2.0
signs	1.0
silence	15.0
silent	9.0
silently	7.0
silk	3.0
silkily	1.0
silly	3.0
silver	32.0
silverblue	1.0
silvery	4.0
similar	1.0
simmering	1.0
simple	3.0
simply	8.0
sin	1.0
since	22.0
sincerely	1.0
sing	3.0
singing	3.0
single	9.0
singled	1.0
singlehanded	1.0
singsong	1.0
sinister	1.0
sink	2.0
sinking	2.0
sinks	1.0
sipped	1.0
sir	24.0
sirius	2.0
sister	14.0
sit	18.0
sitting	26.0
six	12.0
sixteen	3.0
sixth	2.0
sixty	3.0
sixtyfifth	1.0
sixtyfive	1.0
size	10.0
sizes	1.0
sizing	1.0
sizzling	1.0
skidding	1.0
skies	1.0
skimming	2.0
skin	5.0
skinnier	1.0
skinny	2.0
skip	1.0
skipped	1.0
skipping	1.0
skulking	1.0
sky	13.0
skyward	3.0
slain	1.0
slam	1.0
slammed	7.0
slamming	2.0
slapping	1.0
slay	1.0
sleek	2.0
sleep	18.0
sleepily	3.0
sleepiness	1.0
sleeping	3.0
sleepless	1.0
sleeps	1.0
sleepy	3.0
sleeve	4.0
sleeves	2.0
slender	1.0
slept	3.0
slice	1.0
slid	9.0
sliding	3.0
slight	2.0
slightest	1.0
slightly	7.0
slimy	1.0
slinking	1.0
slip	2.0
slipped	10.0
slippers	1.0
slippery	1.0
slipping	3.0
slithering	5.0
slits	1.0
slope	1.0
sloped	3.0
sloping	1.0
slot	3.0
slotted	1.0
slouched	1.0
slow	3.0
slowed	2.0
slowing	1.0
slowly	20.0
slug	2.0
slugs	1.0
slumped	3.0
slyly	1.0
slytherin	49.0
slytherins	15.0
small	32.0
smaller	3.0
smallest	4.0
smarmy	1.0
smarten	1.0
smarter	1.0
smartly	1.0
smash	2.0
smashed	1.0
smatter	1.0
smell	12.0
smelled	4.0
smelly	1.0
smelting	7.0
smeltings	4.0
smile	13.0
smiled	13.0
smiles	3.0
smiling	20.0
smirking	1.0
smoke	6.0
smoked	1.0
smoking	1.0
smooth	3.0
smoother	1.0
smoothly	2.0
smothering	1.0
smudged	1.0
smuggle	1.0
sn	1.0
snake	18.0
snakelike	2.0
snakes	1.0
snap	2.0
snape	145.0
snapes	27.0
snapped	25.0
snare	5.0
snarled	8.0
snatch	1.0
snatched	4.0
snatching	1.0
sneak	1.0
sneaked	1.0
sneakers	1.0
sneaking	4.0
sneer	3.0
sneered	2.0
sneering	1.0
sneeze	1.0
sneezed	1.0
sniff	2.0
sniffed	4.0
sniffing	1.0
sniffling	1.0
sniffy	1.0
sniggered	2.0
snigget	1.0
snitch	18.0
sniveled	1.0
snoozed	1.0
snoozing	1.0
snored	1.0
snores	1.0
snoring	1.0
snorted	2.0
snot	1.0
snout	7.0
snow	3.0
snowball	1.0
snowballs	1.0
snowy	5.0
snuffbox	2.0
snuffling	1.0
so	238.0
soared	2.0
soaring	2.0
sob	1.0
sobbed	4.0
sobbing	3.0
sobs	1.0
soccer	6.0
socks	5.0
sofa	10.0
soft	6.0
softest	1.0
softly	4.0
sold	3.0
solid	7.0
solutions	1.0
some	81.0
somebody	3.0
somebodys	1.0
somefink	1.0
somehow	13.0
someone	30.0
someones	1.0
somersault	1.0
somethin	7.0
something	129.0
somethings	3.0
sometime	1.0
sometimes	8.0
somewhere	23.0
son	9.0
song	3.0
sons	1.0
sony	1.0
soon	14.0
sooner	3.0
soothe	1.0
sorc	1.0
sorcerer	1.0
sorcerers	16.0
sore	2.0
sorrowful	1.0
sorry	30.0
sort	26.0
sorta	2.0
sorted	4.0
sorting	8.0
sorts	4.0
soul	3.0
sound	18.0
sounded	10.0
sounding	7.0
sounds	3.0
sp	1.0
space	3.0
spaces	1.0
sparkling	4.0
sparks	7.0
spasm	1.0
spat	2.0
spawn	1.0
speak	20.0
speaker	1.0
speakin	1.0
speaking	6.0
spear	1.0
speared	1.0
special	7.0
specially	1.0
species	1.0
specimen	1.0
speck	1.0
spectacles	2.0
spectacular	2.0
spectacularly	1.0
spectators	1.0
sped	8.0
speech	2.0
speechless	2.0
speed	6.0
speeding	6.0
speeds	1.0
speedy	1.0
spell	14.0
spelled	1.0
spells	7.0
spend	2.0
spending	1.0
spent	11.0
spider	1.0
spiders	2.0
spilled	1.0
spilling	1.0
spinach	1.0
spindly	3.0
spine	1.0
spinner	1.0
spinnet	2.0
spinning	1.0
spiny	1.0
spiral	4.0
spirits	2.0
spite	1.0
splashes	1.0
splattered	1.0
spleens	1.0
splendid	2.0
split	6.0
spluttered	2.0
spluttering	1.0
spoil	2.0
spoils	1.0
spoke	19.0
spoken	1.0
spokesgoblin	1.0
spore	1.0
sport	3.0
sports	1.0
spose	1.0
spot	8.0
spots	3.0
spotted	11.0
spotting	1.0
sppose	1.0
spposed	2.0
sprang	7.0
sprawled	1.0
spray	2.0
spread	3.0
spreading	1.0
spring	1.0
springy	1.0
sprinted	5.0
sprinting	2.0
sprout	3.0
sprouts	2.0
spun	1.0
spurt	1.0
spying	3.0
square	2.0
squares	3.0
squashed	1.0
squashy	4.0
squat	1.0
squawked	1.0
squeak	2.0
squeaked	4.0
squeaky	1.0
squeal	2.0
squealed	1.0
squeeze	1.0
squeezed	4.0
squid	1.0
squinted	1.0
squinting	5.0
sssorry	1.0
st	2.0
stabbing	1.0
stack	2.0
stacked	2.0
stacks	1.0
stadium	1.0
staff	2.0
staffroom	2.0
stage	1.0
staggered	1.0
staggerin	1.0
stain	1.0
stained	1.0
staircase	13.0
staircases	2.0
stairs	10.0
stalactite	1.0
stalactites	1.0
stalagmite	1.0
stalagmites	2.0
stale	1.0
stalking	1.0
stammered	3.0
stammering	1.0
stamp	4.0
stamping	1.0
stamps	1.0
stand	19.0
standard	2.0
standing	33.0
stands	9.0
stare	5.0
stared	35.0
stargazers	1.0
staring	23.0
starry	1.0
stars	9.0
start	16.0
started	49.0
starting	10.0
startled	2.0
startofterm	4.0
starts	3.0
starved	1.0
starving	1.0
state	2.0
station	11.0
statue	3.0
statues	2.0
stay	24.0
stayed	7.0
staying	4.0
steadied	1.0
steadily	1.0
steady	2.0
steak	3.0
steal	11.0
steam	1.0
steamrollered	1.0
steel	1.0
steeling	1.0
steep	3.0
steeply	1.0
steered	1.0
steering	2.0
stench	1.0
step	12.0
stepped	18.0
steps	9.0
stern	4.0
sternly	1.0
stewed	1.0
stick	10.0
sticking	4.0
sticks	5.0
sticky	2.0
stiff	2.0
stiffily	1.0
stiffly	3.0
stifling	1.0
still	92.0
stinking	1.0
stitch	1.0
stitches	1.0
stoat	2.0
stoked	1.0
stole	3.0
stolen	3.0
stomach	6.0
stomping	1.0
stone	75.0
stones	8.0
stonewall	4.0
stood	37.0
stool	8.0
stools	2.0
stooping	1.0
stop	45.0
stopped	29.0
stopper	1.0
stopping	1.0
stops	1.0
stored	1.0
stores	1.0
stories	2.0
storm	10.0
stormed	1.0
stormy	1.0
story	11.0
stove	1.0
stra	1.0
straight	25.0
straightened	2.0
straightening	1.0
strained	3.0
straining	2.0
stranded	1.0
strange	22.0
strangelooking	1.0
strangely	5.0
stranger	7.0
strangers	2.0
strangled	1.0
strapping	1.0
straps	1.0
straw	1.0
strawberries	1.0
strawberry	1.0
stray	1.0
strayed	1.0
straying	1.0
streak	1.0
streaked	4.0
stream	2.0
streamed	2.0
streaming	2.0
street	21.0
streets	2.0
strength	3.0
strengthened	1.0
stretch	1.0
stretched	6.0
stretching	3.0
strict	3.0
strictly	1.0
striding	2.0
string	1.0
strings	1.0
striped	1.0
strode	7.0
stroke	1.0
stroked	3.0
strong	3.0
stronger	1.0
strongly	4.0
struck	5.0
struggle	1.0
struggled	4.0
struggling	4.0
ststuttering	1.0
stubs	1.0
stuck	9.0
student	2.0
students	29.0
study	9.0
studyin	1.0
studying	10.0
stuff	15.0
stuffed	3.0
stuffing	2.0
stumbled	4.0
stumbling	1.0
stump	1.0
stumped	3.0
stung	1.0
stunned	6.0
stunt	1.0
stupid	20.0
stupidest	1.0
stupidly	2.0
stutter	2.0
stuttering	1.0
subject	3.0
subjects	2.0
substance	2.0
substitutes	1.0
subtle	1.0
such	21.0
sucked	1.0
sudden	14.0
suddenly	69.0
suffering	2.0
sugar	2.0
suggest	4.0
suggested	8.0
suit	4.0
suits	1.0
summat	7.0
summer	8.0
sun	5.0
sunburn	1.0
sunday	1.0
sundays	1.0
sunk	3.0
sunlight	3.0
sunny	2.0
sunrise	1.0
sunshine	2.0
supple	1.0
supply	1.0
supporting	1.0
suppose	30.0
supposed	16.0
supreme	1.0
sure	43.0
surely	3.0
surged	1.0
surname	1.0
surprise	10.0
surprised	7.0
surprises	2.0
surprising	1.0
surrey	1.0
surrounded	1.0
surrounding	2.0
survive	1.0
susan	2.0
suspect	1.0
suspected	4.0
suspend	1.0
suspended	1.0
suspension	1.0
suspicion	1.0
suspicious	1.0
swaggered	1.0
swallow	1.0
swallowed	8.0
swam	1.0
swap	1.0
swapped	2.0
swapping	1.0
swarmin	1.0
swarming	1.0
swarthy	1.0
swayed	2.0
swaying	1.0
swear	1.0
swearing	1.0
sweat	2.0
sweater	10.0
sweaters	1.0
sweating	1.0
sweaty	3.0
sweeping	3.0
sweet	4.0
sweets	7.0
sweetums	1.0
swelled	2.0
swelling	1.0
sweltering	1.0
swept	2.0
swift	1.0
swiftly	3.0
swig	1.0
swimming	2.0
swipe	1.0
swish	3.0
swished	1.0
swishing	3.0
swishy	1.0
switch	1.0
switching	1.0
swollen	1.0
swoop	1.0
swooped	7.0
swooping	4.0
sword	1.0
swore	3.0
sworn	2.0
swung	14.0
syllable	1.0
symbols	1.0
t	2.0
tabby	4.0
table	45.0
tables	6.0
tackled	1.0
tackling	1.0
tags	1.0
tail	14.0
tailcoats	1.0
take	63.0
taken	28.0
takes	1.0
takin	4.0
taking	19.0
talent	1.0
talk	21.0
talked	3.0
talking	28.0
talkingto	1.0
tall	12.0
taller	2.0
tallest	3.0
tame	1.0
tangled	2.0
tangles	1.0
tank	3.0
tantrum	3.0
tap	6.0
tapdance	1.0
tape	4.0
taped	2.0
tapestries	1.0
tapestry	1.0
tapped	5.0
tapping	4.0
tarantula	1.0
tart	2.0
tartan	1.0
tarts	1.0
taste	2.0
tasted	2.0
tasty	1.0
taught	4.0
taunting	1.0
tawny	2.0
tea	14.0
teabags	1.0
teach	8.0
teacher	10.0
teachers	19.0
teaches	1.0
teaching	1.0
teacups	1.0
team	28.0
teams	6.0
teapot	3.0
tearful	1.0
tearing	3.0
tears	7.0
tearstreaked	1.0
ted	1.0
teddy	2.0
teeth	9.0
teh	1.0
telephone	6.0
telescope	2.0
telescopes	2.0
television	10.0
tell	69.0
tellin	1.0
telling	17.0
tells	1.0
temper	4.0
ten	30.0
tend	1.0
tendrils	1.0
tennis	1.0
tenpin	1.0
tens	1.0
tent	2.0
tentacles	1.0
ter	78.0
terence	1.0
term	6.0
terms	1.0
terrible	16.0
terrified	8.0
terror	2.0
terry	2.0
test	3.0
testing	1.0
th	1.0
than	93.0
thank	8.0
thanked	1.0
thankful	1.0
thanks	15.0
thanksss	1.0
thankyou	1.0
that	601.0
thatll	4.0
thats	81.0
thatthat	1.0
the	3628.0
their	217.0
them	325.0
themselves	15.0
then	165.0
theory	1.0
there	269.0
thered	1.0
therefore	2.0
theres	42.0
thern	1.0
these	39.0
they	597.0
theyd	36.0
theyll	9.0
theyre	41.0
theyve	7.0
thick	14.0
thicker	1.0
thickly	1.0
thickset	1.0
thief	1.0
thieves	1.0
thin	10.0
thing	48.0
things	55.0
think	123.0
